datetime,timestamp,solar_power,solar_voltage,solar_current,solar_temperature,wind_power,wind_speed,wind_rpm,battery_soc,battery_soh,battery_voltage,battery_current,battery_temperature,grid_status,grid_voltage,grid_frequency,grid_power,load_demand,load_current,load_voltage,inverter_status,inverter_efficiency,inverter_output_power,ems_action,electricity_cost
2026-05-28 16:33:27,1779966207.560928,23.7,392.91,60.32,31.02,3.39,6.67,263.2,49.02,99.8,361.34,-96.36,65.0,1,401.3,50.005,-20.0,41.91,182.22,229.97,RUNNING,99.0,41.91,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:28,1779966208.5688374,23.74,394.63,60.16,30.83,6.02,7.44,297.5,49.01,99.8,361.35,-96.22,65.0,1,400.54,50.007,-20.0,44.53,194.42,229.03,RUNNING,99.0,44.53,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:29,1779966209.5812397,23.67,392.95,60.23,30.67,2.04,6.1,237.7,49.01,99.8,361.15,-99.88,65.0,1,399.2,49.987,-20.0,41.78,180.96,230.86,RUNNING,99.0,41.78,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:30,1779966210.593632,23.93,395.8,60.47,30.5,2.81,6.45,253.3,49.0,99.8,361.09,-100.86,65.0,1,399.04,49.98,-20.0,43.16,187.17,230.6,RUNNING,99.0,43.16,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:31,1779966211.6061077,23.35,394.02,59.26,30.84,2.87,6.47,254.3,49.0,99.8,360.89,-104.46,65.0,1,398.27,50.018,-20.0,43.92,191.46,229.38,RUNNING,99.0,43.92,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:34,1779966214.6589043,23.51,396.2,59.34,31.09,4.29,6.97,276.4,48.99,99.8,361.53,-92.38,62.91,1,401.48,50.0,-20.0,41.2,179.82,229.14,RUNNING,99.0,41.2,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:35,1779966215.6700335,22.86,395.03,57.88,31.17,3.02,6.53,256.9,48.99,99.8,360.85,-105.06,65.0,1,402.27,50.007,-20.0,43.79,190.89,229.43,RUNNING,99.0,43.79,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:36,1779966216.6825235,22.36,393.14,56.89,31.1,1.64,5.88,228.0,48.98,99.8,360.68,-108.16,65.0,1,402.91,49.998,-20.0,43.01,187.22,229.73,RUNNING,99.0,43.01,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:37,1779966217.690585,22.68,393.82,57.58,30.63,2.57,6.35,248.8,48.97,99.8,360.58,-109.99,65.0,1,397.26,50.02,-20.0,44.91,195.82,229.35,RUNNING,99.0,44.91,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:38,1779966218.7029748,22.71,394.67,57.55,31.09,6.25,7.5,300.0,48.97,99.8,361.44,-93.68,65.0,1,402.42,49.984,-20.0,42.82,187.36,228.56,RUNNING,99.0,42.82,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:39,1779966219.715799,22.65,395.31,57.31,30.29,2.9,6.48,254.8,48.96,99.8,360.95,-102.76,65.0,1,399.54,49.987,-20.0,42.64,186.2,229.0,RUNNING,99.0,42.64,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:40,1779966220.7281296,23.19,394.65,58.75,30.23,1.43,5.75,222.4,48.96,99.8,360.47,-111.77,65.0,1,402.66,50.006,-20.0,44.91,194.25,231.2,RUNNING,99.0,44.91,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:41,1779966221.7417464,23.33,395.43,59.0,31.18,4.62,7.07,280.8,48.95,99.8,361.37,-94.69,65.0,1,399.32,49.996,-20.0,42.17,182.89,230.56,RUNNING,99.0,42.17,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:42,1779966222.7540014,22.82,393.1,58.05,30.95,3.31,6.64,261.7,48.95,99.8,360.72,-106.9,65.0,1,399.38,50.012,-20.0,44.69,195.0,229.18,RUNNING,99.0,44.69,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:43,1779966223.7677891,22.25,393.19,56.59,30.79,4.86,7.14,284.0,48.94,99.8,360.84,-104.51,65.0,1,401.07,50.007,-20.0,44.82,194.32,230.63,RUNNING,99.0,44.82,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:44,1779966224.7812085,21.73,394.59,55.06,30.57,2.38,6.26,244.9,48.94,99.8,360.38,-113.02,65.0,1,400.92,49.999,-20.0,44.84,194.92,230.03,RUNNING,99.0,44.84,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:45,1779966225.7949147,21.68,393.59,55.09,30.85,2.45,6.29,246.4,48.93,99.8,360.39,-112.65,65.0,1,401.22,49.985,-20.0,44.73,195.31,229.01,RUNNING,99.0,44.73,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:46,1779966226.8033493,21.03,394.22,53.35,30.97,1.83,5.99,232.9,48.92,99.8,360.29,-114.49,65.0,1,399.73,49.984,-20.0,44.11,191.78,229.98,RUNNING,99.0,44.11,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:48,1779966228.834778,20.21,393.37,51.37,30.0,1.35,5.7,219.9,48.92,99.8,360.09,-118.17,65.0,1,399.31,49.99,-20.0,44.11,192.5,229.13,RUNNING,99.0,44.11,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:49,1779966229.8483167,20.67,395.15,52.31,30.34,1.9,6.03,234.5,48.91,99.8,360.41,-112.1,65.0,1,402.15,49.998,-20.0,42.97,186.48,230.46,RUNNING,99.0,42.97,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:50,1779966230.8607,20.34,393.95,51.62,29.89,1.46,5.77,223.2,48.91,99.8,360.06,-118.54,65.0,1,399.67,50.015,-20.0,44.48,194.63,228.52,RUNNING,99.0,44.48,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:51,1779966231.8724926,21.02,394.91,53.23,30.04,1.38,5.72,220.9,48.9,99.8,360.55,-109.25,65.0,1,397.23,50.005,-20.0,41.79,181.03,230.83,RUNNING,99.0,41.79,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:52,1779966232.8850944,20.76,393.69,52.74,30.6,2.69,6.4,251.0,48.89,99.8,360.37,-112.52,65.0,1,402.49,50.017,-20.0,44.0,191.62,229.6,RUNNING,99.0,44.0,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:53,1779966233.8990738,20.13,392.79,51.24,30.34,3.6,6.74,266.4,48.89,99.8,360.47,-110.41,65.0,1,400.3,49.995,-20.0,43.53,190.13,228.94,RUNNING,99.0,43.53,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:54,1779966234.909643,20.26,392.9,51.56,30.37,4.02,6.88,272.6,48.88,99.8,360.77,-104.83,65.0,1,402.73,49.991,-20.0,42.1,182.41,230.78,RUNNING,99.0,42.1,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:55,1779966235.9220355,20.74,393.17,52.74,30.38,3.35,6.66,262.5,48.88,99.8,360.73,-105.4,65.0,1,401.51,49.998,-20.0,42.11,182.85,230.28,RUNNING,99.0,42.11,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:56,1779966236.9366198,20.49,396.24,51.71,30.11,1.84,6.0,233.2,48.87,99.8,360.32,-113.07,65.0,1,398.32,50.013,-20.0,43.07,186.17,231.34,RUNNING,99.0,43.07,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:57,1779966237.94878,20.25,395.66,51.18,30.1,1.84,5.99,233.0,48.87,99.8,360.16,-115.92,65.0,1,399.9,50.02,-20.0,43.84,191.45,228.98,RUNNING,99.0,43.84,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:58,1779966238.9619477,20.16,394.79,51.06,30.62,5.05,7.19,286.2,48.86,99.8,360.82,-103.49,65.0,1,401.39,49.989,-20.0,42.55,184.56,230.58,RUNNING,99.0,42.55,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:33:59,1779966239.9750357,19.72,393.0,50.18,29.94,6.18,7.48,299.2,48.85,99.8,360.69,-105.74,65.0,1,397.85,50.011,-20.0,44.04,190.32,231.38,RUNNING,99.0,44.04,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:00,1779966240.9871266,20.21,395.03,51.16,30.54,4.11,6.91,274.0,48.85,99.8,360.76,-104.39,65.0,1,401.47,50.002,-20.0,41.98,183.3,229.02,RUNNING,99.0,41.98,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:01,1779966241.9995637,20.06,393.13,51.04,30.73,2.05,6.1,237.9,48.84,99.8,360.26,-113.56,65.0,1,397.94,49.995,-20.0,43.02,187.37,229.61,RUNNING,99.0,43.02,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:03,1779966243.011285,19.7,394.62,49.93,30.72,2.16,6.16,240.3,48.84,99.8,360.41,-110.68,65.0,1,398.03,50.014,-20.0,41.75,180.57,231.22,RUNNING,99.0,41.75,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:04,1779966244.0252538,20.16,395.88,50.93,30.51,5.47,7.3,291.3,48.83,99.8,360.98,-99.87,65.0,1,402.87,49.984,-20.0,41.68,180.7,230.65,RUNNING,99.0,41.68,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:05,1779966245.0369575,20.65,394.9,52.29,29.88,5.97,7.43,296.9,48.83,99.8,360.69,-105.24,65.0,1,402.72,49.998,-20.0,44.58,194.23,229.52,RUNNING,99.0,44.58,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:06,1779966246.0508142,20.6,395.39,52.09,29.86,2.34,6.24,244.2,48.82,99.8,360.22,-113.96,65.0,1,400.99,50.0,-20.0,43.99,190.39,231.04,RUNNING,99.0,43.99,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:07,1779966247.0635498,20.13,395.07,50.95,30.05,2.98,6.52,256.3,48.81,99.8,360.38,-110.97,65.0,1,397.08,50.0,-20.0,43.1,188.38,228.79,RUNNING,99.0,43.1,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:08,1779966248.0746157,19.69,394.07,49.96,30.07,4.6,7.06,280.6,48.81,99.8,360.41,-110.26,65.0,1,402.92,50.007,-20.0,44.03,190.43,231.23,RUNNING,99.0,44.03,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:09,1779966249.0916288,18.97,392.82,48.3,29.97,1.82,5.98,232.5,48.8,99.8,360.07,-116.48,65.0,1,400.63,49.999,-20.0,42.73,185.07,230.88,RUNNING,99.0,42.73,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:10,1779966250.0995545,18.57,392.94,47.26,29.78,6.47,7.55,302.3,48.8,99.8,360.8,-102.6,65.0,1,397.12,50.0,-20.0,42.06,182.78,230.12,RUNNING,99.0,42.06,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:11,1779966251.1099653,18.33,393.43,46.59,30.54,3.02,6.53,256.9,48.79,99.8,360.19,-113.97,65.0,1,402.43,49.983,-20.0,42.4,184.87,229.33,RUNNING,99.0,42.4,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:12,1779966252.1225398,17.77,393.91,45.1,29.6,3.98,6.87,272.0,48.78,99.8,360.18,-114.11,65.0,1,401.69,49.989,-20.0,42.85,186.33,229.95,RUNNING,99.0,42.85,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:14,1779966254.1521866,18.37,396.16,46.37,29.78,1.9,6.02,234.4,48.78,99.8,360.12,-115.16,65.0,1,401.59,50.0,-20.0,41.74,182.03,229.29,RUNNING,99.0,41.74,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:15,1779966255.1672745,18.9,394.71,47.89,30.57,2.33,6.24,243.9,48.77,99.8,359.76,-121.78,65.0,1,402.68,50.003,-20.0,45.04,195.06,230.91,RUNNING,99.0,45.04,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:16,1779966256.184582,19.17,394.29,48.61,29.86,6.16,7.48,299.0,48.77,99.8,360.65,-105.01,65.0,1,397.34,49.981,-20.0,43.2,187.6,230.26,RUNNING,99.0,43.2,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:17,1779966257.198048,19.36,395.36,48.97,30.46,2.55,6.34,248.4,48.76,99.8,360.23,-112.82,65.0,1,400.06,50.018,-20.0,42.55,185.84,228.98,RUNNING,99.0,42.55,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:18,1779966258.2131538,19.41,394.19,49.23,30.4,1.4,5.73,221.5,48.75,99.8,360.22,-112.88,65.0,1,400.21,50.011,-20.0,41.47,180.19,230.16,RUNNING,99.0,41.47,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:20,1779966260.240103,18.39,393.0,46.8,30.43,1.42,5.75,222.1,48.75,99.8,360.03,-116.24,65.0,1,400.1,49.998,-20.0,41.66,180.58,230.67,RUNNING,99.0,41.66,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:22,1779966262.2735822,18.28,393.98,46.4,29.93,3.11,6.57,258.5,48.74,99.8,359.88,-118.96,65.0,1,400.87,49.997,-20.0,44.2,192.58,229.53,RUNNING,99.0,44.2,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:23,1779966263.2885132,18.51,393.43,47.05,29.78,3.19,6.6,259.8,48.73,99.8,360.16,-113.64,65.0,1,397.89,49.981,-20.0,42.63,185.46,229.86,RUNNING,99.0,42.63,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:24,1779966264.302896,18.61,393.9,47.25,30.34,3.19,6.6,259.9,48.73,99.8,360.11,-114.41,65.0,1,401.63,49.982,-20.0,43.0,186.5,230.57,RUNNING,99.0,43.0,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:25,1779966265.3149526,18.6,394.24,47.17,29.9,4.87,7.14,284.0,48.72,99.8,360.1,-114.52,65.0,1,397.04,50.015,-20.0,44.71,194.83,229.48,RUNNING,99.0,44.71,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:26,1779966266.3287535,19.23,395.93,48.58,29.88,3.65,6.76,267.2,48.71,99.8,360.04,-115.6,65.0,1,397.43,50.018,-20.0,44.5,193.47,230.02,RUNNING,99.0,44.5,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:27,1779966267.3417425,18.94,394.82,47.98,29.97,6.38,7.53,301.4,48.71,99.8,360.34,-109.81,65.0,1,401.85,49.99,-20.0,44.89,195.85,229.23,RUNNING,99.0,44.89,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:28,1779966268.3557634,19.31,396.2,48.73,30.11,4.77,7.11,282.8,48.7,99.8,360.31,-110.21,65.0,1,398.39,50.005,-20.0,43.79,190.4,230.01,RUNNING,99.0,43.79,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:29,1779966269.368038,19.67,392.63,50.09,30.28,4.09,6.91,273.6,48.7,99.8,360.3,-110.41,65.0,1,398.88,50.016,-20.0,43.54,188.81,230.61,RUNNING,99.0,43.54,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:30,1779966270.3823402,20.03,393.78,50.86,30.21,1.3,5.66,218.4,48.69,99.8,360.0,-115.89,65.0,1,399.66,49.989,-20.0,43.05,186.26,231.12,RUNNING,99.0,43.05,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:31,1779966271.3969269,20.07,394.38,50.89,29.8,1.94,6.05,235.4,48.68,99.8,359.85,-118.52,65.0,1,398.44,50.0,-20.0,44.66,193.1,231.26,RUNNING,99.0,44.66,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:32,1779966272.4092727,20.44,396.09,51.61,30.11,2.07,6.11,238.4,48.68,99.8,360.13,-113.21,65.0,1,400.4,49.992,-20.0,43.28,187.87,230.36,RUNNING,99.0,43.28,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:34,1779966274.4423788,21.01,395.18,53.16,30.35,3.89,6.84,270.8,48.67,99.8,360.26,-110.56,65.0,1,402.23,50.004,-20.0,44.73,194.12,230.41,RUNNING,99.0,44.73,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:35,1779966275.4550202,20.61,393.39,52.38,29.75,4.8,7.12,283.1,48.66,99.8,360.32,-109.43,65.0,1,398.21,49.988,-20.0,44.84,194.03,231.1,RUNNING,99.0,44.84,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:36,1779966276.4710562,19.93,393.96,50.58,30.21,5.76,7.38,294.7,48.66,99.8,360.39,-107.91,65.0,1,401.39,50.018,-20.0,44.58,193.08,230.88,RUNNING,99.0,44.58,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:37,1779966277.4850087,20.15,392.7,51.31,30.23,3.86,6.83,270.3,48.65,99.8,360.56,-104.59,65.0,1,397.75,50.006,-20.0,41.72,181.19,230.24,RUNNING,99.0,41.72,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:38,1779966278.4929008,20.64,395.3,52.22,29.64,1.17,5.57,214.4,48.65,99.8,360.17,-111.89,65.0,1,397.97,49.991,-20.0,42.11,182.35,230.92,RUNNING,99.0,42.11,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:39,1779966279.5081358,20.69,395.45,52.31,29.6,3.13,6.58,258.9,48.64,99.8,360.28,-109.66,65.0,1,398.27,50.009,-20.0,43.33,188.3,230.09,RUNNING,99.0,43.33,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:41,1779966281.5357513,21.01,393.15,53.43,30.18,1.42,5.75,222.1,48.64,99.8,359.78,-118.96,65.0,1,397.85,50.012,-20.0,45.23,197.23,229.35,RUNNING,99.0,45.23,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:42,1779966282.5481002,21.44,393.85,54.45,29.6,3.26,6.62,261.1,48.63,99.8,360.27,-109.72,65.0,1,399.66,50.011,-20.0,44.23,191.85,230.55,RUNNING,99.0,44.23,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:43,1779966283.560057,21.39,392.59,54.48,30.37,3.21,6.6,260.1,48.62,99.8,360.21,-110.68,65.0,1,400.4,50.02,-20.0,44.47,192.87,230.58,RUNNING,99.0,44.47,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:44,1779966284.574124,21.88,393.02,55.68,30.04,1.77,5.95,231.3,48.62,99.8,360.08,-113.09,65.0,1,398.78,50.006,-20.0,44.37,191.78,231.36,RUNNING,99.0,44.37,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:45,1779966285.5820632,22.52,392.76,57.33,29.72,3.41,6.68,263.4,48.61,99.8,360.49,-105.25,65.0,1,399.54,50.006,-20.0,43.87,191.13,229.53,RUNNING,99.0,43.87,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:47,1779966287.6054282,22.71,393.85,57.65,29.61,1.2,5.6,215.4,48.61,99.8,360.39,-106.99,65.0,1,401.68,49.993,-20.0,42.47,183.98,230.81,RUNNING,99.0,42.47,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:48,1779966288.619044,22.64,395.42,57.26,29.92,4.98,7.17,285.4,48.6,99.8,360.65,-102.01,65.0,1,400.49,49.997,-20.0,44.41,192.71,230.43,RUNNING,99.0,44.41,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:49,1779966289.630681,22.34,393.07,56.83,29.62,3.28,6.63,261.3,48.6,99.8,360.25,-109.54,65.0,1,400.04,49.987,-20.0,45.08,195.14,231.03,RUNNING,99.0,45.08,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:50,1779966290.6453414,22.26,392.82,56.66,29.61,1.68,5.91,229.1,48.59,99.8,360.34,-107.73,65.0,1,401.15,49.982,-20.0,42.76,185.75,230.18,RUNNING,99.0,42.76,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:51,1779966291.659332,22.61,393.72,57.42,29.93,1.3,5.67,218.6,48.58,99.8,360.49,-104.86,65.0,1,399.8,50.001,-20.0,41.71,182.35,228.72,RUNNING,99.0,41.71,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:52,1779966292.6669745,23.16,395.61,58.55,30.12,2.38,6.26,245.0,48.58,99.8,360.7,-100.8,65.0,1,397.6,50.005,-20.0,41.9,182.43,229.69,RUNNING,99.0,41.9,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:53,1779966293.6808043,22.55,394.2,57.21,30.2,5.35,7.27,289.9,48.57,99.8,361.0,-95.1,65.0,1,401.12,50.014,-20.0,42.23,184.57,228.8,RUNNING,99.0,42.23,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:54,1779966294.6928017,22.04,394.47,55.87,29.72,3.81,6.81,269.5,48.57,99.8,360.61,-102.22,65.0,1,399.63,49.999,-20.0,42.71,185.88,229.75,RUNNING,99.0,42.71,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:55,1779966295.7090893,22.37,394.55,56.69,30.3,4.91,7.15,284.5,48.56,99.8,360.67,-101.01,65.0,1,402.15,49.99,-20.0,43.71,189.42,230.76,RUNNING,99.0,43.71,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:56,1779966296.7214086,21.94,393.06,55.83,30.3,5.38,7.28,290.2,48.56,99.8,360.63,-101.66,65.0,1,402.77,49.986,-20.0,43.98,191.92,229.13,RUNNING,99.0,43.98,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:57,1779966297.7337093,22.67,393.36,57.63,29.86,2.87,6.47,254.3,48.55,99.8,360.47,-104.5,65.0,1,397.02,49.981,-20.0,43.21,188.84,228.84,RUNNING,99.0,43.21,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:58,1779966298.7499633,22.54,394.91,57.07,29.66,2.79,6.44,252.8,48.55,99.8,360.29,-107.8,65.0,1,399.5,50.016,-20.0,44.17,191.35,230.82,RUNNING,99.0,44.17,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:34:59,1779966299.761012,22.04,395.73,55.7,29.85,5.44,7.3,290.9,48.54,99.8,360.68,-100.51,65.0,1,402.52,50.017,-20.0,43.73,190.85,229.14,RUNNING,99.0,43.73,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:00,1779966300.77844,21.5,394.02,54.57,29.62,3.86,6.83,270.3,48.54,99.8,360.65,-100.93,65.0,1,401.83,49.989,-20.0,41.76,181.65,229.87,RUNNING,99.0,41.76,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:02,1779966302.8017905,21.03,394.23,53.35,30.11,2.01,6.08,237.1,48.53,99.8,359.92,-114.5,65.0,1,402.61,50.006,-20.0,44.25,192.02,230.43,RUNNING,99.0,44.25,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:03,1779966303.8292608,20.63,396.15,52.08,29.64,2.27,6.21,242.7,48.52,99.8,359.9,-114.75,65.0,1,399.08,50.005,-20.0,44.2,191.93,230.31,RUNNING,99.0,44.2,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:04,1779966304.8436868,20.74,395.86,52.4,30.17,1.93,6.04,235.2,48.52,99.8,359.86,-115.49,65.0,1,401.61,49.995,-20.0,44.23,191.86,230.52,RUNNING,99.0,44.23,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:05,1779966305.855549,21.08,394.23,53.48,30.22,3.36,6.66,262.6,48.51,99.8,360.1,-110.83,65.0,1,400.95,50.009,-20.0,44.35,193.84,228.78,RUNNING,99.0,44.35,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:06,1779966306.8713424,21.73,394.95,55.03,30.4,2.98,6.52,256.2,48.51,99.8,360.01,-112.44,65.0,1,397.96,49.983,-20.0,45.19,196.86,229.56,RUNNING,99.0,45.19,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:07,1779966307.8829818,22.41,394.88,56.75,29.73,3.13,6.57,258.8,48.5,99.8,360.35,-105.92,65.0,1,398.61,50.003,-20.0,43.71,188.87,231.44,RUNNING,99.0,43.71,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:08,1779966308.8953507,21.73,395.48,54.94,30.4,5.06,7.19,286.4,48.5,99.8,360.47,-103.5,65.0,1,402.73,49.981,-20.0,44.1,191.66,230.1,RUNNING,99.0,44.1,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:10,1779966310.9232988,21.92,395.83,55.38,29.84,2.04,6.1,237.7,48.49,99.8,360.16,-109.4,65.0,1,400.62,50.014,-20.0,43.36,189.66,228.63,RUNNING,99.0,43.36,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:11,1779966311.9390562,21.91,394.72,55.5,30.1,4.04,6.89,272.9,48.48,99.8,360.64,-100.27,65.0,1,399.28,50.017,-20.0,42.11,184.25,228.53,RUNNING,99.0,42.11,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:12,1779966312.9509954,21.79,395.41,55.11,29.6,5.67,7.36,293.6,48.48,99.8,360.85,-96.22,65.0,1,398.19,49.987,-20.0,42.18,182.51,231.12,RUNNING,99.0,42.18,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:13,1779966313.9591653,21.73,395.88,54.9,29.7,1.35,5.7,220.1,48.47,99.8,360.03,-111.49,65.0,1,401.04,50.006,-20.0,43.22,188.86,228.84,RUNNING,99.0,43.22,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:14,1779966314.9745207,21.77,395.27,55.09,29.56,2.75,6.42,252.1,48.47,99.8,360.17,-108.81,65.0,1,398.22,50.006,-20.0,43.71,190.3,229.71,RUNNING,99.0,43.71,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:15,1779966315.9911797,22.47,395.41,56.83,29.66,5.34,7.27,289.8,48.46,99.8,360.72,-98.36,65.0,1,398.37,50.015,-20.0,43.29,189.28,228.72,RUNNING,99.0,43.29,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:17,1779966317.0084772,21.8,395.1,55.17,30.04,3.41,6.68,263.5,48.46,99.8,360.26,-106.9,65.0,1,402.81,50.013,-20.0,43.72,190.1,229.96,RUNNING,99.0,43.72,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:18,1779966318.0264084,22.51,395.46,56.91,29.53,5.96,7.43,296.8,48.45,99.8,360.63,-99.85,65.0,1,399.02,50.017,-20.0,44.48,193.98,229.28,RUNNING,99.0,44.48,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:19,1779966319.038586,22.23,394.28,56.38,29.93,1.96,6.05,235.8,48.45,99.8,360.06,-110.48,65.0,1,402.9,50.009,-20.0,43.97,192.04,228.96,RUNNING,99.0,43.97,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:20,1779966320.0569403,21.63,395.63,54.68,29.64,2.98,6.52,256.3,48.44,99.8,359.98,-111.78,65.0,1,399.86,49.982,-20.0,44.85,195.78,229.09,RUNNING,99.0,44.85,RL_OPTIMIZED_DISPATCH,0.0
2026-05-28 16:35:21,1779966321.0684812,20.92,394.33,53.04,30.24,2.13,6.14,239.6,48.43,99.8,359.91,-113.06,65.0,1,398.82,50.003,-20.0,43.74,189.87,230.39,RUNNING,99.0,43.74,RL_OPTIMIZED_DISPATCH,0.0
